No,card,credit1,credit2,work,age,sex,90days,14days,CP
4924,B,1200000,1200000,1,50,1,0,32903,1
4925,B,1300000,1300000,2,57,1,46644,32670,1
4926,A,700000,200000,6,21,1,130987,50211,1
4927,B,700000,200000,2,20,1,86187,18260,1
4928,B,700000,700000,4,36,1,15583,24810,1
4929,B,200000,200000,6,22,1,14227,20088,1
4930,B,700000,300000,3,30,1,12249,17911,1
4931,B,1200000,1200000,1,51,0,8056,80091,1
4932,B,800000,300000,2,39,1,21116,24296,1
4933,B,1000000,1000000,2,50,1,327577,49896,1
4934,B,1100000,1100000,2,29,0,48346,34740,1
4935,B,700000,700000,2,53,0,20040,29453,1
4936,B,500000,300000,6,22,1,30278,13475,1
4937,R,700000,200000,5,48,1,182848,17325,1
4938,B,900000,300000,6,20,1,36210,37962,1
4939,B,800000,300000,4,57,1,0,166146,1
4940,B,500000,500000,2,24,1,6584,16293,1
4941,B,700000,700000,2,24,1,88282,30227,1
4942,B,800000,300000,6,22,1,39385,59902,1
4943,B,800000,500000,4,34,1,0,38493,1
4944,B,800000,800000,2,57,0,39870,53730,1
4945,B,900000,300000,3,24,1,258245,36158,1
4946,B,500000,300000,6,21,1,49766,15093,1
4947,B,1300000,1300000,2,51,1,95586,9891,1
4948,B,1300000,1300000,2,55,0,3000,45234,1
4949,B,700000,300000,3,26,1,0,16302,1
4950,B,1200000,1200000,2,29,1,122133,15777,1
4951,B,1000000,300000,6,21,1,152918,37390,1
4952,B,1200000,300000,7,70,1,204727,2232,1
4953,B,1100000,1100000,2,26,1,275874,25876,1
4954,B,600000,500000,7,28,1,227653,33660,1
4955,B,1300000,1300000,2,32,0,55208,26820,1
4956,B,200000,200000,6,22,1,54283,23772,1
4957,B,700000,700000,3,24,1,58940,10911,1
4958,B,200000,200000,2,45,0,11673,32274,1
4959,B,600000,600000,3,24,1,13285,6261,1
4960,B,1100000,1100000,3,24,1,207268,113186,1
4961,B,800000,800000,2,47,0,0,9500,1
4962,B,1100000,1100000,2,24,1,38548,16830,1
4963,B,700000,200000,6,20,1,78314,33529,1
4964,B,1300000,1300000,2,30,0,168862,12654,1
4965,A,400000,400000,2,24,1,386582,891,1
4966,A,400000,400000,2,24,1,,891,1
4967,B,800000,300000,7,51,1,23538,12938,1
4968,B,200000,200000,6,21,1,9214,49726,1
4969,B,1300000,1000000,7,47,1,155171,30384,1
4970,B,500000,300000,3,23,0,4750,11880,1
4971,B,400000,300000,6,22,1,0,16245,1
4972,B,1100000,1100000,7,63,1,108827,14623,1
4973,B,500000,500000,2,30,1,0,16506,1
4974,B,500000,300000,6,24,1,2404,39083,1
4975,B,600000,300000,6,22,1,0,20481,1
4976,B,1000000,300000,7,46,1,10691,18882,1
4977,B,1000000,1000000,3,23,1,611069,30544,1
4978,B,600000,600000,2,28,1,0,12745,1
4979,B,600000,600000,3,27,0,2546,97740,1
4980,B,1000000,500000,2,27,1,81560,38620,1
4981,B,300000,300000,2,24,1,0,3960,1
4982,B,700000,500000,2,27,1,36305,13950,1
4983,B,1000000,300000,6,23,1,26602,12749,1
4984,B,800000,800000,4,42,1,0,45392,1
4985,B,500000,500000,2,23,1,0,22249,1
4986,B,200000,200000,2,23,0,50104,40810,1
4987,B,1200000,1200000,2,32,0,65507,369,1
4988,B,200000,200000,6,21,1,10742,6831,1
4989,B,1300000,1300000,2,42,0,84276,7802,1
4990,B,800000,800000,2,26,1,0,32175,1
4991,B,1000000,500000,2,25,1,38659,25902,1
4992,B,200000,200000,6,21,1,1500,12366,1
4993,B,800000,800000,2,29,0,0,24552,1
4994,R,500000,300000,6,23,1,,13952,1
4995,B,500000,300000,3,23,1,8047,9216,1
4996,B,1200000,1200000,2,25,1,179230,46269,1
4997,B,500000,500000,2,25,1,87263,18405,1
4998,A,800000,800000,5,55,0,0,18810,1
4999,B,200000,200000,2,20,0,0,13178,1
5000,B,700000,300000,7,36,1,6000,11068,1
5001,B,1300000,1300000,2,39,1,50577,24750,1
5002,B,1300000,1300000,4,52,1,33963,1436,1
5003,B,1000000,1000000,4,46,1,90695,180000,1
5004,B,1100000,1100000,2,27,1,109445,85935,1
5005,B,1300000,1300000,2,34,0,134230,27360,1
5006,B,500000,300000,2,25,1,3306,44612,1
5007,B,700000,300000,7,40,1,9877,28615,1
5008,B,1300000,300000,4,59,1,53708,175544,1
5009,A,1200000,1200000,2,36,1,69902,56826,1
5010,B,700000,700000,2,24,1,24565,11846,1
5011,B,1100000,800000,2,31,1,58915,35126,1
5012,A,800000,800000,2,71,0,,30780,1
5013,B,400000,300000,6,23,0,35853,92030,1
5014,B,700000,200000,6,20,1,40959,18762,1
5015,B,700000,700000,2,27,1,28295,13158,1
5016,B,1100000,900000,2,24,1,206899,30553,1
5017,B,1000000,300000,2,45,1,6956,7920,1
5018,B,800000,800000,2,24,1,95237,25020,1
5019,B,800000,800000,2,45,1,8265,180000,1
5020,R,700000,700000,2,29,0,0,1693,1
5021,B,700000,700000,2,30,1,41595,47804,1
5022,B,1300000,900000,7,54,1,54702,10588,1
5023,B,200000,200000,6,22,0,800,35427,1
5024,B,800000,800000,2,55,0,0,50738,1
5025,B,1000000,800000,2,26,1,22540,12457,1
5026,B,1300000,500000,2,25,1,23054,11951,1
5027,B,1200000,1200000,2,53,0,13217,31186,1
5028,B,600000,600000,5,75,1,0,63432,1
5029,A,700000,700000,7,48,1,65322,38805,1
5030,R,500000,300000,6,22,1,0,25038,1
5031,B,1100000,700000,2,24,1,49498,6102,1
5032,B,800000,800000,8,74,0,19916,37710,1
5033,B,500000,300000,6,23,1,0,21713,1
5034,B,800000,800000,2,27,1,88780,11590,1
5035,B,200000,200000,2,23,1,8533,31692,1
5036,B,800000,800000,3,30,0,56470,95670,1
5037,B,500000,300000,6,21,0,4912,36718,1
5038,B,1200000,1200000,2,24,1,149944,8777,1
5039,B,1100000,1100000,2,30,1,185564,25928,1
5040,B,1200000,1200000,2,24,1,33518,11772,1
5041,B,600000,600000,2,28,1,0,10514,1
5042,B,1200000,300000,4,56,1,16506,6651,1
5043,B,1000000,300000,7,61,1,119893,71073,1
5044,B,1300000,1300000,3,42,0,621160,43560,1
5045,B,800000,800000,2,41,1,4914,73107,1
5046,B,1000000,300000,4,36,1,256324,95483,1
5047,R,800000,800000,10,33,1,0,28413,1
5048,B,1100000,1100000,2,28,1,318146,95375,1
5049,A,700000,200000,6,20,1,4041,118761,1
5050,B,200000,200000,6,22,1,0,23336,1
5051,B,1300000,300000,7,65,1,941,115997,1
5052,B,1300000,1000000,4,60,1,40854,4798,1
5053,B,800000,800000,3,27,0,225901,52566,1
5054,B,1300000,300000,7,57,1,136764,558,1
5055,B,800000,300000,7,70,1,28605,21839,1
5056,B,1200000,700000,2,25,1,8913,38205,1
5057,B,1000000,1000000,4,39,1,38846,62794,1
5058,B,1300000,900000,8,73,0,48679,45407,1
5059,B,1000000,1000000,2,25,1,42888,38610,1
5060,B,1100000,900000,2,24,1,57941,7817,1
5061,B,1000000,300000,2,23,1,84807,13185,1
5062,B,500000,500000,3,24,1,47272,37696,1
5063,B,500000,500000,3,24,1,132453,37696,1
5064,B,400000,300000,6,22,1,20089,9432,1
5065,B,800000,800000,3,25,1,61046,77551,1
5066,B,700000,700000,2,34,0,26985,1406,1
5067,B,800000,800000,3,55,0,6023,11880,1
5068,B,200000,200000,2,25,0,19380,49797,1
5069,B,1100000,1100000,2,25,1,631194,6418,1
5070,B,1100000,900000,2,24,1,131639,26018,1
5071,B,800000,500000,7,33,0,29080,43542,1
5072,B,300000,300000,6,22,1,20493,4276,1
5073,A,800000,300000,8,70,1,11077,14936,1
5074,R,700000,700000,6,26,1,64239,31180,1
5075,B,1300000,1300000,2,38,1,31631,6833,1
5076,A,600000,0,5,63,1,121545,17344,1
5077,B,800000,800000,2,52,0,11786,18069,1
5078,B,800000,300000,8,76,1,13118,11826,1
5079,B,1300000,1300000,3,31,1,15625,4152,1
5080,B,1000000,300000,7,57,1,28838,81213,1
5081,B,800000,800000,2,52,1,2850,29790,1
5082,B,1000000,700000,2,25,1,29987,26092,1
5083,B,200000,200000,5,56,1,138440,0,1
5084,B,1000000,800000,13,28,1,118283,53936,1
5085,A,450000,200000,6,20,1,189538,2097,1
5086,B,1300000,1300000,3,27,0,343280,39546,1
5087,B,800000,800000,4,66,1,21213,5832,1
5088,B,800000,800000,4,66,1,,5832,1
5089,B,1100000,1100000,2,28,1,54070,8455,1
5090,B,1000000,1000000,3,24,1,72205,10002,1
5091,A,800000,300000,6,20,1,42808,31936,1
5092,B,800000,300000,10,48,1,25661,26424,1
5093,B,700000,300000,4,54,1,0,3537,1
5094,B,200000,200000,3,23,1,0,19443,1
5095,B,1200000,300000,7,49,1,304267,22607,1
5096,A,500000,300000,7,59,1,147152,74052,1
5097,B,600000,600000,2,27,1,42121,28135,1
5098,B,800000,300000,7,68,1,,5931,1
5099,B,300000,300000,3,23,0,331500,15643,1
5100,B,600000,300000,7,29,1,17323,11970,1
5101,B,800000,800000,4,72,1,0,1736,1
5102,A,700000,700000,1,27,1,168015,64925,1
5103,A,600000,300000,6,22,1,118248,42593,1
5104,B,800000,300000,4,56,1,59319,13365,1
5105,A,600000,600000,2,37,1,15168,28413,1
5106,B,800000,700000,7,75,1,36066,5263,1
5107,B,600000,300000,6,21,0,32021,17955,1
5108,B,1000000,300000,6,25,1,2697,5841,1
5109,B,800000,800000,7,54,1,11266,26605,1
5110,B,1000000,300000,2,22,1,51149,32394,1
5111,B,800000,800000,2,26,1,8854,13629,1
5112,B,700000,200000,6,20,1,94243,25739,1
5113,B,1300000,1300000,2,31,0,55574,5450,1
5114,B,700000,700000,12,64,1,38511,25520,1
5115,B,200000,200000,7,23,1,280125,30483,1
5116,B,1200000,1200000,2,24,1,213609,58882,1
5117,B,1300000,1300000,2,51,1,50821,9020,1
5118,B,800000,800000,3,25,1,0,2700,1
5119,B,600000,600000,3,26,1,53944,11321,1
5120,B,800000,800000,2,31,1,240217,49640,1
5121,B,500000,300000,6,21,1,0,17014,1
5122,B,600000,300000,6,22,0,0,16821,1
5123,B,200000,200000,7,22,1,176855,1710,1
5124,B,800000,800000,2,57,1,0,20781,1
5125,B,500000,500000,2,26,1,0,5400,1
5126,B,300000,300000,6,23,1,11270,4446,1
5127,B,1300000,1300000,2,38,1,43739,23112,1
5128,B,200000,200000,5,26,1,3685,26820,1
5129,B,1200000,600000,2,27,1,72617,33363,1
5130,A,500000,500000,2,29,1,39839,32251,1
5131,B,800000,300000,11,52,1,32485,9457,1
5132,B,1100000,1100000,4,65,1,24558,21375,1
5133,B,200000,200000,1,53,1,95218,21850,1
5134,B,50000,50000,6,20,1,75746,1840,1
5135,B,50000,50000,6,20,1,,1840,1
5136,B,1100000,1100000,13,41,0,142026,10566,1
5137,B,1100000,1100000,2,27,1,196582,29040,1
5138,B,200000,200000,2,28,1,68062,12226,1
5139,B,1300000,1300000,3,47,1,284384,16103,1
5140,B,600000,600000,5,52,0,0,7074,1
5141,B,800000,800000,2,33,1,78760,1404,1
5142,B,1300000,1300000,2,59,1,79239,35118,1
5143,B,1200000,1200000,4,54,1,29374,36086,1
5144,B,200000,200000,4,52,1,6807,6352,1
5145,B,800000,800000,2,47,1,161144,7920,1
5146,A,700000,700000,3,28,1,7389,23405,1
5147,A,700000,700000,13,64,1,199840,36828,1
5148,B,1100000,1100000,5,37,1,145674,25934,1
5149,B,500000,500000,4,33,1,0,106878,1
5150,B,1300000,300000,7,54,1,204321,14902,1
5151,B,1300000,700000,2,34,1,161471,1008,1
5152,B,200000,200000,6,20,1,7629,10666,1
5153,B,1300000,1300000,2,45,0,75571,14828,1
5154,B,1000000,1000000,5,78,0,27089,52326,1
5155,B,1000000,1000000,2,22,1,154887,23900,1
5156,B,1100000,300000,6,23,1,9065,63079,1
5157,B,1000000,300000,7,49,1,312403,31374,1
5158,B,200000,200000,6,23,1,0,3852,1
5159,B,600000,600000,8,66,1,12666,35730,1
5160,B,700000,200000,6,20,0,23438,16335,1
5161,B,700000,300000,7,33,1,13680,43734,1
5162,B,700000,700000,2,35,1,75761,51054,1
5163,B,700000,700000,2,26,0,0,53658,1
5164,B,500000,500000,7,46,1,54769,68639,1
5165,B,200000,200000,6,20,1,34795,34122,1
5166,B,500000,500000,5,78,1,22178,2233,1
5167,B,1300000,300000,4,48,1,344534,58999,1
5168,B,800000,800000,2,46,0,0,41670,1
5169,B,800000,300000,7,59,1,4290,18801,1
5170,B,600000,600000,4,54,1,25973,60255,1
5171,B,600000,600000,5,25,1,16226,2341,1
5172,B,600000,600000,1,55,1,4252,7116,1
5173,B,400000,300000,6,22,0,0,26820,1
5174,B,200000,200000,6,24,1,123212,22761,1
5175,B,900000,900000,3,30,0,90465,9677,1
5176,B,200000,200000,2,29,1,0,9894,1
5177,B,700000,700000,2,30,1,10424,17613,1
5178,B,1100000,300000,6,24,0,76820,8910,1
5179,B,500000,300000,2,24,1,1561,2834,1
5180,B,200000,200000,7,25,1,9510,24258,1
5181,B,700000,300000,6,23,1,2005,6912,1
5182,A,1300000,300000,7,68,1,93627,5625,1
5183,B,1300000,1300000,3,36,0,46600,58599,1
5184,A,1100000,700000,2,24,1,94534,28284,1
5185,B,700000,700000,2,27,0,0,27810,1
5186,B,700000,700000,3,25,1,,44046,1
5187,R,1000000,1000000,2,26,1,100955,7099,1
5188,B,800000,300000,2,21,1,69126,14652,1
5189,B,600000,500000,2,25,1,15524,1971,1
5190,B,1100000,1100000,3,24,1,49243,23555,1
5191,B,1000000,1000000,2,26,1,136703,7020,1
5192,B,1300000,300000,12,51,1,129822,22909,1
5193,B,800000,800000,2,31,0,8333,29403,1
5194,B,800000,300000,7,43,1,3440,16920,1
5195,B,1300000,300000,7,55,1,22548,87705,1
5196,B,1300000,300000,7,49,1,56203,26894,1
5197,B,800000,800000,4,63,1,6000,13950,1
5198,B,1200000,1200000,2,34,1,37063,20331,1
5199,B,800000,800000,2,30,1,134633,42595,1
5200,B,800000,800000,3,38,1,27949,6554,1
5201,B,1200000,1200000,2,27,0,60831,23202,1
5202,B,700000,200000,6,20,1,21958,7002,1
5203,A,700000,200000,6,20,1,123535,21343,1
5204,B,1300000,300000,7,62,1,165078,516,1
5205,B,1200000,1200000,4,33,1,153160,105674,1
5206,B,400000,300000,6,21,1,8908,7020,1
5207,B,700000,200000,6,20,1,112486,67599,1
5208,B,1000000,1000000,3,27,0,28735,34874,1
5209,B,900000,300000,6,21,1,70334,66987,1
5210,B,900000,300000,6,20,1,114969,180000,1
5211,B,600000,600000,2,29,1,22165,20497,1
5212,B,1100000,1100000,2,24,1,209414,12060,1
5213,B,700000,200000,6,21,1,83356,13059,1
5214,B,1000000,300000,7,23,1,61910,8420,1
5215,A,200000,200000,6,21,1,2770,20898,1
5216,B,1300000,300000,7,57,1,161487,1349,1
5217,B,600000,600000,3,24,1,25560,7271,1
5218,A,700000,200000,6,20,1,92431,1188,1
5219,B,600000,600000,2,26,1,6270,48641,1
5220,B,700000,700000,7,31,1,18004,61299,1
5221,B,700000,700000,2,30,1,68667,5848,1
5222,B,600000,500000,2,24,1,13127,7981,1
5223,B,600000,500000,2,24,1,,7981,1
5224,B,1300000,1300000,2,29,1,0,6424,1
5225,B,1300000,1300000,2,29,1,34501,6424,1
5226,A,700000,200000,6,19,1,14163,33615,1
5227,B,600000,600000,3,25,1,0,3951,1
5228,A,800000,800000,2,65,1,54778,9180,1
5229,B,800000,800000,2,55,0,5785,38205,1
5230,B,700000,200000,6,20,1,247616,10728,1
5231,B,1300000,800000,7,54,1,333520,180000,1
5232,B,500000,500000,2,36,1,90092,16303,1
5233,B,1100000,1100000,2,28,1,237583,175842,1
5234,B,1200000,1200000,2,35,0,179987,43683,1
5235,B,800000,800000,4,56,1,2000,5898,1
5236,R,1300000,1300000,2,39,1,43949,53124,1
5237,B,1300000,1300000,2,50,1,50004,40641,1
5238,B,1200000,1200000,2,29,1,76724,59679,1
5239,B,1000000,1000000,2,30,1,21988,10044,1
5240,B,700000,700000,4,29,1,30562,22563,1
5241,B,700000,700000,1,37,0,9928,24306,1
5242,B,700000,700000,2,26,1,26911,5094,1
5243,B,700000,700000,2,26,1,4224,22220,1
5244,B,700000,700000,2,27,1,14835,16920,1
5245,B,200000,200000,6,20,1,83748,4553,1
5246,B,500000,300000,4,52,1,825,6156,1
5247,R,1300000,1300000,3,27,1,21423,13365,1
5248,B,600000,300000,3,25,1,61861,26280,1
5249,B,700000,700000,3,23,1,379317,8334,1
5250,B,1200000,1200000,2,30,1,63010,8327,1
5251,B,500000,500000,2,26,1,10517,108000,1
5252,B,800000,800000,8,78,0,48040,10393,1
5253,B,500000,500000,2,57,1,113414,20612,1
5254,B,600000,300000,2,40,1,7920,4644,1
5255,B,700000,200000,6,20,1,37293,4941,1
5256,B,400000,300000,6,24,0,6235,26541,1
5257,B,1200000,1100000,2,25,1,103730,17324,1
5258,B,1200000,1200000,2,36,1,103160,20583,1
5259,B,300000,200000,2,24,1,15999,9144,1
5260,B,500000,500000,6,23,0,0,20385,1
5261,B,1100000,300000,6,25,1,136395,8489,1
5262,B,800000,800000,2,25,1,177234,32401,1
5263,B,800000,800000,2,25,1,,32401,1
5264,A,500000,300000,2,22,1,15815,87823,1
5265,B,600000,600000,2,24,1,4931,28454,1
5266,B,1200000,600000,5,45,1,69358,20701,1
5267,B,200000,200000,6,23,1,26868,13624,1
5268,B,1100000,1100000,2,27,1,100648,23958,1
5269,A,1100000,1100000,3,24,1,152333,13428,1
5270,B,200000,200000,2,23,1,0,44757,1
5271,B,800000,800000,3,26,1,28512,12170,1
5272,B,500000,500000,2,28,1,1625,666,1
5273,B,800000,300000,6,26,1,19445,38304,1
5274,B,500000,300000,7,28,1,19665,7285,1
5275,B,1000000,1000000,2,25,1,139790,2700,1
5276,B,200000,200000,6,19,1,220288,25737,1
5277,B,1300000,1300000,2,38,1,26855,47520,1
5278,B,200000,200000,2,25,1,0,20412,1
5279,B,800000,800000,3,27,1,179514,32784,1
5280,B,1000000,1000000,2,24,1,18589,20550,1
5281,B,600000,600000,2,29,1,12638,37026,1
5282,B,1200000,1200000,2,28,1,83501,24057,1
5283,B,1300000,1300000,2,46,1,60117,81180,1
5284,B,1300000,1300000,2,37,0,49922,30780,1
5285,B,800000,800000,2,25,1,154408,45018,1
5286,B,800000,800000,2,38,1,6436,23923,1
5287,B,800000,800000,3,50,1,3398,14940,1
5288,B,1100000,1100000,3,25,1,30883,19998,1
5289,R,1000000,1000000,2,28,1,80338,22077,1
5290,B,800000,800000,2,32,1,0,26820,1
5291,B,600000,300000,7,24,0,4541,11610,1
5292,B,1200000,1200000,10,36,1,63397,136595,1
5293,B,600000,600000,2,49,1,44937,25254,1
5294,B,1100000,900000,2,28,1,26521,7593,1
5295,B,800000,500000,7,58,1,0,125140,1
5296,B,700000,700000,2,25,0,0,27810,1
5297,B,1300000,1300000,2,55,0,113688,2835,1
5298,B,200000,200000,2,24,1,3012,5139,1
5299,B,1300000,1300000,2,53,0,53461,38275,1
5300,B,700000,300000,12,58,1,4465,13563,1
5301,B,700000,700000,2,25,1,12288,10980,1
5302,B,700000,600000,2,49,1,53516,14326,1
5303,B,800000,800000,2,48,0,10518,56363,1
5304,B,1100000,1100000,2,32,0,67320,10103,1
5305,B,1300000,1300000,2,37,1,348182,17402,1
5306,A,700000,700000,2,56,1,9196,28313,1
5307,B,500000,400000,2,23,1,33533,17820,1
5308,B,200000,200000,6,22,1,205408,37776,1
5309,B,600000,300000,6,23,1,76773,4277,1
5310,B,800000,800000,2,29,0,15913,11645,1
5311,B,700000,700000,1,52,0,3516,106005,1
5312,B,800000,800000,3,39,1,47002,21709,1
5313,B,700000,300000,6,23,1,13538,19421,1
5314,B,1200000,1200000,3,24,1,0,24710,1
5315,B,1200000,1200000,3,24,1,0,24710,1
5316,B,1000000,500000,2,24,0,218210,3555,1
5317,A,800000,800000,2,61,1,7632,2173,1
5318,B,900000,500000,2,25,0,23352,55800,1
5319,B,700000,200000,6,21,1,79542,13902,1
5320,B,1300000,1300000,5,52,0,42642,33948,1
5321,B,800000,300000,2,55,1,8151,4752,1
5322,B,1100000,300000,2,24,1,67403,5643,1
5323,B,1000000,1000000,2,37,1,73206,9206,1
5324,B,1300000,1300000,2,44,1,307118,82966,1
5325,B,700000,700000,2,28,0,0,20739,1
5326,B,700000,700000,2,32,1,36000,5643,1
5327,B,1100000,1100000,3,29,0,214607,12672,1
5328,B,1100000,1100000,2,24,1,269471,10314,1
5329,B,700000,700000,2,24,1,0,14940,1
5330,B,800000,300000,7,54,1,5228,27044,1
5331,B,400000,300000,6,22,1,82618,11994,1
5332,B,700000,700000,2,32,1,240688,32017,1
5333,B,600000,600000,2,26,0,30778,12564,1
5334,B,700000,700000,2,33,1,14579,15085,1
5335,R,1200000,1200000,2,25,1,24017,4595,1
5336,A,600000,600000,3,32,0,0,12177,1
5337,B,400000,300000,6,21,1,30481,14460,1
5338,B,1100000,1100000,3,30,1,20998,8883,1
5339,B,1300000,800000,2,25,1,71475,18294,1
5340,B,200000,200000,2,59,1,61436,9522,1
5341,B,700000,700000,2,25,1,0,3312,1
5342,B,1300000,1300000,2,42,0,182696,21374,1
5343,B,500000,500000,2,24,1,4755,7317,1
5344,B,1000000,1000000,12,25,1,271298,7184,1
5345,B,900000,900000,2,28,1,80000,115722,1
5346,B,800000,800000,2,29,1,1216,103426,1
5347,B,800000,800000,4,54,1,51445,18453,1
5348,B,800000,700000,7,50,1,61413,31456,1
5349,B,1000000,300000,6,21,1,0,27351,1
5350,B,500000,300000,6,21,1,0,8595,1
5351,B,700000,200000,6,20,1,224851,37934,1
5352,B,1200000,1200000,2,50,1,218972,135702,1
5353,B,600000,600000,2,30,1,25980,3447,1
5354,B,700000,700000,3,28,1,47400,25560,1
5355,B,1200000,1200000,2,26,1,330841,13860,1
5356,B,1000000,1000000,2,24,1,163976,31770,1
5357,B,1100000,1000000,2,24,1,167190,9950,1
5358,B,800000,800000,2,66,0,47694,34839,1
5359,B,200000,200000,6,21,1,15180,7525,1
5360,B,600000,300000,4,38,1,46267,10903,1
5361,B,1100000,1100000,2,40,1,44622,7515,1
5362,B,1200000,900000,2,24,1,2970,8010,1
5363,B,600000,600000,4,44,1,3976,20430,1
5364,B,400000,400000,2,22,1,7211,20187,1
5365,B,700000,700000,2,36,1,61395,7043,1
5366,B,600000,300000,2,49,1,0,15840,1
5367,B,700000,700000,2,31,1,26000,32697,1
5368,B,800000,800000,2,59,1,0,18504,1
5369,B,600000,300000,6,23,1,8367,20713,1
5370,B,500000,300000,6,21,1,9529,20288,1
5371,B,200000,200000,6,20,1,19153,13752,1
5372,B,200000,200000,2,23,1,194738,9603,1
5373,A,400000,400000,2,23,1,24909,7128,1
5374,B,200000,200000,2,38,0,266894,783,1
5375,B,1100000,1100000,5,39,1,93419,26720,1
5376,B,1300000,1300000,4,56,1,35535,15374,1
5377,B,500000,500000,2,35,0,0,33660,1
5378,B,700000,300000,5,56,1,9495,31368,1
5379,B,800000,800000,2,55,0,47532,11864,1
5380,B,700000,300000,4,41,1,1931,10980,1
5381,B,800000,800000,3,35,1,17174,10134,1
5382,B,1300000,300000,7,54,1,34089,6219,1
5383,B,500000,500000,2,50,1,113790,29088,1
5384,B,1200000,1200000,4,61,1,37782,45646,1
5385,B,800000,800000,2,57,1,23661,2245,1
5386,B,1200000,1200000,4,50,1,13669,35326,1
5387,B,1200000,300000,7,60,1,36525,11214,1
5388,B,700000,700000,4,49,1,34612,9855,1
5389,B,900000,600000,2,23,1,103842,13008,1
5390,B,800000,400000,2,28,0,5643,22770,1
5391,B,1000000,1000000,1,77,1,10911,17858,1
5392,B,1000000,300000,6,20,1,42993,22259,1
5393,B,600000,600000,5,38,1,172060,79678,1
5394,B,200000,200000,6,20,1,11662,35855,1
5395,B,700000,700000,3,28,1,11789,17911,1
5396,B,900000,700000,8,77,1,70239,20614,1
5397,B,1000000,1000000,2,60,1,190920,23448,1
5398,B,1100000,1100000,4,53,1,74199,23598,1
5399,B,900000,300000,2,28,1,226514,41580,1
5400,B,800000,800000,2,27,1,12807,23125,1
5401,B,800000,800000,2,32,1,0,882,1
5402,A,300000,300000,12,65,0,5880,5534,1
5403,A,1200000,1200000,4,47,1,79456,3135,1
5404,B,200000,200000,6,19,1,,11178,1
5405,B,1300000,1300000,2,49,1,390492,116817,1
5406,B,600000,600000,8,80,1,13974,27994,1
5407,R,800000,800000,2,38,1,68495,69946,1
5408,B,600000,600000,2,26,1,59445,10426,1
5409,B,700000,700000,2,26,1,38820,297,1
5410,B,700000,300000,4,59,1,21490,3852,1
5411,B,1200000,1200000,3,24,1,84711,5164,1
5412,B,700000,700000,2,53,0,,17010,1
5413,B,300000,300000,6,22,0,5643,5391,1
5414,B,1200000,1200000,2,34,1,279649,40134,1
5415,B,800000,300000,7,51,1,16633,4455,1
5416,B,1000000,1000000,2,25,1,35343,1773,1
5417,B,300000,300000,6,21,1,6109,8991,1
5418,B,600000,600000,2,26,1,39292,6444,1
5419,B,700000,400000,7,50,1,0,19365,1
5420,B,800000,800000,2,45,1,9130,23661,1
5421,B,700000,300000,8,73,1,2132,2218,1
5422,B,700000,700000,2,46,1,12591,7009,1
5423,B,400000,400000,3,26,0,3031,23760,1
5424,B,200000,200000,6,21,1,0,15336,1
5425,B,500000,500000,4,37,1,,17514,1
5426,R,1200000,300000,4,65,1,190847,9845,1
